id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3207267,Villa Paz plages et piscine,15821601,Constance,Anglet,Anglet,43.49023,-1.52221,Entire home/apt,565,7,3,2018-08-25,0.04,2,97,0,64024002428BF
2513853,Nice appartment place in Biarritz center.,12867608,Anne,Biarritz,Biarritz,43.482101,-1.5644,Entire home/apt,65,3,75,2024-01-03,0.73,1,74,16,6412200156467
3234585,Appartement 4-6 personnes Guéthary,15882993,Wladimir,Saint-Jean-de-Luz,GuÃ©thary,43.42283,-1.60941,Entire home/apt,110,5,19,2023-07-30,0.16,1,360,1,6424900024819
2519893,"Prestigious*Jewel*, town's heart, Internet.",12600916,Luce - Paule,Biarritz,Biarritz,43.48206,-1.56044,Entire home/apt,60,3,150,2023-12-09,1.26,2,334,16,64122000309DF
3248089,Biarritz - Ferienwohnung mit Meerblick,16429162,Stephanie,Biarritz,Biarritz,43.47639,-1.56532,Entire home/apt,79,3,80,2023-12-30,0.68,1,260,10,6412200038191
2542668,Loft design et chaleureux tout proche de la mer,594651,Jeanne Et Pierre,Hendaye,Ciboure,43.3872,-1.671,Entire home/apt,175,5,19,2023-08-26,0.16,1,5,3,641890005660B
3248678,APPART Saint-Jean-Luz Vue Mer,1623266,Catherine,Hendaye,Ciboure,43.3871,-1.68426,Entire home/apt,93,6,41,2023-08-26,0.35,1,165,4,6418900097037
2567172,"Studio rénové, piscine",13144653,Philippe,Biarritz,Biarritz,43.484859,-1.557133,Entire home/apt,50,5,68,2023-08-17,0.57,1,109,2,64122003118A2
3249316,Appart à la plage,10605376,Sylvie,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.40256,-1.64428,Entire home/apt,90,6,13,2023-08-26,0.39,1,131,4,64483001807DC
3251437,Villa piscine chauffée jardin près golfs plages,16405514,Odile,Ustaritz,Arbonne,43.44235,-1.54633,Entire home/apt,669,6,9,2022-08-20,0.10,2,56,0,64125000981B8
2576803,PIMPIRINIA VOUS ACCUEILLE,13189619,Michel-Charles/Mary,Saint-Jean-de-Luz,GuÃ©thary,43.42262,-1.61233,Entire home/apt,110,5,32,2023-10-28,0.28,1,343,2,6424900002066
3267615,Maison d'Architecte avec Piscine,16523530,Florian,Saint-Pierre-d'Irube,Mouguerre,43.46416,-1.40439,Entire home/apt,300,7,1,2021-09-12,0.03,1,336,0,64407000008A3
2608314,Stunning apt. 4 mins walk to beach,6117363,Alice,Biarritz,Biarritz,43.47979,-1.56096,Entire home/apt,205,2,23,2023-07-30,0.21,1,235,1,64122182743NJ
3270788,Villa basque 1930 proche des plages,2404564,Clémence,Anglet,Anglet,43.48646,-1.53416,Entire home/apt,360,5,12,2022-08-10,0.11,1,144,0,64024002770CB
2617360,"Appartement T2, Biarritz front de mer.",13405193,Jean Marie,Biarritz,Biarritz,43.48265838623047,-1.5637379884719849,Entire home/apt,160,7,142,2023-05-20,1.18,1,182,1,64122000489C6
3274686,Vue mer sur baie de St-Jean-de-Luz,16233786,François,Hendaye,Ciboure,43.38724,-1.67684,Entire home/apt,160,3,1,2022-08-20,0.05,1,363,0,6418900033546
2626801,Mer et golf - vue sur l’océan . 4 pers,1311926,Susana,Anglet,Anglet,43.49376,-1.54236,Entire home/apt,78,2,169,2023-11-06,1.40,11,338,19,64024002130BC
3276998,Le charme balinais au pays-basque,16566800,Cedric,Anglet,Anglet,43.48185,-1.53432,Entire home/apt,78,7,2,2023-08-25,0.02,1,87,1,6402400057475
2642139,QUIET VILLA NEAR BEACH CENTRE,13527119,Yvon,Hendaye,Ciboure,43.38665,-1.6728,Entire home/apt,280,2,281,2024-03-18,2.33,1,275,21,6418900050183
3280634,T2 Maisonnette Anglet plages Chambre d'Amour,15674589,Muriel,Anglet,Anglet,43.49805,-1.53813,Entire home/apt,70,5,3,2022-07-29,0.04,1,174,0,6402400091420
2651705,Chiberta - studio plage de l’océan,1311926,Susana,Anglet,Anglet,43.51127,-1.52701,Entire home/apt,80,2,89,2023-09-17,0.75,11,286,9,64024001002DC
2658929,Lovely little flat near Biarritz,12830918,Francois,Anglet,Anglet,43.47965,-1.5095,Entire home/apt,45,4,43,2023-08-23,0.37,1,40,7,640240015594D
3284887,Le 47-Appartement sur mer 4pers. Quartier Impérial,13340151,Stéphanie,Biarritz,Biarritz,43.48533630371094,-1.5506561994552612,Entire home/apt,100,30,56,2023-07-17,0.48,1,221,7,64122182661VM
2663829,"Luxueux T2 ****neuf, dans maison independante,40m2",13378903,Mathilde,Hendaye,Urrugne,43.35398,-1.6645,Entire home/apt,130,7,52,2023-08-25,0.49,2,151,7,64545000142E9
3287461,Villa Basque de standing  piscine au sel,16369406,Sci Louxor By Dominique,Hendaye,Urrugne,43.37507,-1.68549,Entire home/apt,400,7,84,2024-01-01,0.75,1,222,18,64545000338DB
2665430,Appartement + Terrasse centre ville,4255084,Bastien,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38709,-1.66562,Entire home/apt,250,3,13,2023-09-02,0.16,1,313,3,64483001752E6
3297265,"Joli T2  au calme, à 50 M DE LA PLAGE",16656255,Sophie,Hendaye,Urrugne,43.39014,-1.68603,Entire home/apt,91,6,53,2023-09-09,0.45,1,327,5,64189000607AC
2667321,"Guéthary, T2 Duplex 40m², plages et centre à pied",13654140,Anaïs,Saint-Jean-de-Luz,GuÃ©thary,43.42062,-1.6082,Entire home/apt,60,5,26,2023-11-03,0.22,1,311,5,6424900002584
3317845,Studio Face à la Grande Plage,16746654,Marie Luce,Biarritz,Biarritz,43.48365,-1.55765,Entire home/apt,69,7,21,2023-08-14,0.23,1,261,5,64122002430C7
3334022,Maison familiale de charme.,16840484,Gis,Biarritz,Biarritz,43.48343,-1.54463,Entire home/apt,650,7,2,2020-08-23,0.04,3,363,0,64122171180ZD
2673747,Infinity View Bidart.,11521,Florent,Saint-Jean-de-Luz,Bidart,43.43964,-1.58904,Entire home/apt,90,7,6,2022-08-20,0.06,1,220,0,64125001085D5
3335175,Walking to Côte des Basques,1703225,Elke,Biarritz,Biarritz,43.47165,-1.55931,Private room,40,3,70,2024-01-04,0.59,2,198,7,64122000308D9
3335270,Chambre d'hôte type loft Biarritz,16840484,Gis,Biarritz,Biarritz,43.48504,-1.54584,Private room,200,3,7,2021-08-15,0.06,3,363,0,
3335272,Côte de Basques at walking distance,1703225,Elke,Biarritz,Biarritz,43.47208,-1.55822,Private room,60,3,39,2023-09-01,0.33,2,15,12,64122000308D9
2693855,T2 near beach ( plage des cavaliers),13704549,Anne Marie,Anglet,Anglet,43.52353,-1.51744,Entire home/apt,150,6,8,2022-08-21,0.14,1,68,0,6402400268521
3336386,"Barcarola, charming basque cottage",16845926,Itziar,La Bastide-Clairence,Urt,43.48844,-1.29727,Entire home/apt,254,2,30,2023-11-26,0.37,2,345,7,8720
3337969,Logement 4 personnes dans maison avec grand jardin,16516190,Brigitte,Hendaye,Ciboure,43.38203,-1.66414,Entire home/apt,125,2,126,2024-01-01,1.55,1,286,13,64189000219E0
3341812,Charmant T2 centre historique - 50m des halles,16866150,Nicolas,Bayonne,Bayonne,43.49095,-1.47306,Entire home/apt,45,2,79,2023-09-01,0.67,2,54,13,6410200082729
3360241,"T2 ANGLET Classé 3*-Plage/Forêt,Calme,Terrasse25m2",16098829,Sandra,Anglet,Anglet,43.50177,-1.51853,Entire home/apt,50,3,68,2023-09-17,0.60,1,47,9,6402400066544
3374758,Ciboure appt spacieux vue Montagne,17027558,Bernard,Hendaye,Ciboure,43.38022,-1.67424,Entire home/apt,125,7,2,2018-08-19,0.03,1,213,0,641890008889E
3379742,"Basq Mansion: Studio w Sea View, facing Lighthouse",17050244,Marc-Antoine Diego,Biarritz,Biarritz,43.493259,-1.55217,Entire home/apt,80,7,38,2023-09-13,0.41,1,245,7,6412200295265
3387511,"Villa Olatoa, 50m de la plage, vue mer et montagne",13264584,Stephen,Saint-Jean-de-Luz,Bidart,43.43347,-1.59563,Entire home/apt,585,4,14,2023-08-19,0.18,1,82,3,641250013542A
3398336,Suite indépendante avec extérieur dans maison,17139604,Jr,Biarritz,Biarritz,43.48038,-1.54483,Private room,80,2,18,2022-08-09,0.15,1,365,0,
3403104,Chambre d'hôte maison de charme,16840484,Gis,Biarritz,Biarritz,43.4818,-1.54387,Private room,130,3,15,2023-08-18,0.13,3,179,1,
3426971,Villa pays Basque,17273184,Catherine Et Jean Pierre,Saint-Pierre-d'Irube,Saint-Pierre-d'Irube,43.45648,-1.43227,Entire home/apt,480,2,22,2023-07-30,0.23,2,157,2,6449600003864
3428494,Les Terrasses de Baïa,17280896,David,Bayonne,Bayonne,43.4934,-1.45963,Entire home/apt,50,3,36,2023-08-18,0.31,1,105,1,6410200082935
3450789,Charmant T1 bis duplex et son jardin privatif,17062638,Daniel,Espelette,Cambo-les-Bains,43.37341,-1.40647,Entire home/apt,76,1,78,2024-02-26,2.40,1,337,41,
3456538,chambres d'hôtes au pays basque,14969832,Marie-Héléne,Tardets-Sorholus,Sauguis-Saint-Ãtienne,43.15096,-0.886,Private room,100,4,2,2019-08-12,0.02,2,122,0,
3456600,Studio contemporain au calme,17419768,Isabelle,Saint-Pierre-d'Irube,Mouguerre,43.44399,-1.37103,Entire home/apt,64,1,21,2023-10-11,0.18,3,89,4,64407000020EB
3460300,Duplex on GOLF facing the OCEAN,17438788,Catherine,Anglet,Anglet,43.49501,-1.54529,Entire home/apt,152,4,99,2023-11-01,0.84,1,226,8,6402400026530
2703860,"LOFT 33m2, standing,centre,près plage,terrasse Sud",12600916,Luce - Paule,Biarritz,Biarritz,43.48022,-1.55748,Entire home/apt,84,3,35,2024-02-27,0.38,2,250,19,6412200280751
2719492,Maison proche Bayonne-SPA - grand jardin,13916638,Valérie,Saint-Pierre-d'Irube,Mouguerre,43.47549,-1.41843,Entire home/apt,210,7,21,2023-08-19,0.18,1,256,2,644070000027F
3487679,Location T2 Biarritz 10min plage,17562096,Xabi,Anglet,Anglet,43.46358,-1.52098,Entire home/apt,50,7,49,2023-09-02,0.44,2,133,2,64024000397F5
3496194,FLAT LIKE A HOUSE,13528882,Fabienne,Biarritz,Biarritz,43.47288,-1.56209,Entire home/apt,115,365,4,2019-07-18,0.04,1,364,0,
3496596,Appt duplex  180 m2 proche du quartier st charles,17605102,Sophie,Biarritz,Biarritz,43.48314,-1.54727,Entire home/apt,500,365,6,2021-08-21,0.09,2,364,0,
2725082,Studio with parking near the beach.,6615872,Marijo,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.4016,-1.63724,Entire home/apt,69,6,122,2023-09-17,1.03,2,34,11,64483001591C7
3521701,SPACIEUX T6 (130M²) PARKING +PLAGE & CENTRE A PIED,17733828,Maritxu,Saint-Jean-de-Luz,Saint-Jean-de-Luz,43.38759,-1.65564,Entire home/apt,170,1,63,2023-12-10,0.78,1,329,10,6448300084695
2731070,Apartment downtown Biarritz T4,13977692,Alain,Biarritz,Biarritz,43.48335,-1.55602,Entire home/apt,200,7,41,2023-12-31,0.35,1,178,5,64122002534E4
3523931,"House with pool,  garden, near beaches.",5163894,Sylvain,Biarritz,Biarritz,43.46621,-1.55751,Entire home/apt,85,6,45,2023-08-19,0.38,1,38,2,641220028411E
2740722,Villa basque  vue sur la Rhune classée 3 étoiles,1487100,Sibylle,Saint-Jean-de-Luz,Ascain,43.3483,-1.62173,Entire home/apt,375,4,15,2023-07-15,0.14,1,107,1,6406500014116
3526452,*SUPERHOST*  La Petite Atalaye,17756310,Corinne,Biarritz,Biarritz,43.48114,-1.56595,Entire home/apt,70,2,133,2019-11-03,1.13,1,82,0,6412200025908
3528538,STUDIO AVEC KITCHENETTE ET TERRASSE SUR JARDIN,17764501,Claudie,Biarritz,Biarritz,43.47252,-1.54966,Entire home/apt,58,2,175,2024-02-15,1.49,1,285,32,6412200284430
2749204,Appartement dans maison basque,6178396,Anna,Saint-Pierre-d'Irube,Villefranque,43.45727,-1.4602,Entire home/apt,210,10,1,2022-08-13,0.05,1,53,0,6455800005248
2753680,Charmant T4 proche des plages,14084989,Myriam,Anglet,Anglet,43.50062,-1.50825,Entire home/apt,125,5,6,2023-08-19,0.05,1,11,1,6402400290448
3532008,Charmant studio calme centre Bayonne,17781331,Joseph,Bayonne,Bayonne,43.48919,-1.47262,Entire home/apt,45,2,147,2023-08-20,1.25,5,140,6,64102000818F2
2767277,"par ici, c'est joli!",14152627,Cecile,Bayonne,Bayonne,43.48951,-1.47748,Entire home/apt,60,3,62,2023-08-05,0.53,2,44,3,0641022200006
3538418,Nice and huge appart very near from the sea,5793618,Alain,Biarritz,Biarritz,43.48547,-1.5548,Entire home/apt,169,4,46,2023-10-20,0.39,1,193,8,64122002333D4
3546940,Agréable appartement sur jardin,17855610,Julien,Bayonne,Bayonne,43.48593,-1.49308,Entire home/apt,81,2,229,2023-09-09,2.19,1,127,14,6410200056605
2776136,Appartement de charme à Biarritz près de la mer,14197772,Cazenave,Biarritz,Biarritz,43.48537,-1.55663,Entire home/apt,95,7,27,2022-11-21,0.23,1,325,0,64122171476YS
3560538,Maison entre mer et montagne.,17923504,Marie,Bidache,Bardos,43.47658,-1.18908,Entire home/apt,218,5,14,2023-08-17,0.12,2,49,3,Aucun
2792917,Maison 110 m2 + jardin proche plage,14285478,Paco,Bayonne-Nord,Boucau,43.53163,-1.48169,Entire home/apt,200,7,14,2022-08-06,0.17,1,241,0,64140000141CC
3576752,T3 tout équipé au coeur d'Anglet,18012858,Bruno,Anglet,Anglet,43.48727,-1.51419,Entire home/apt,125,3,124,2023-08-27,1.06,1,250,14,64024002272BE
2797439,Appartement Biarritz Saint-Charles proche Golf,14309484,Danièle,Biarritz,Biarritz,43.48951,-1.54466,Entire home/apt,59,4,81,2023-10-10,0.68,1,214,13,64122003522CE
3582616,Bel appartement tout confort,17277286,Maider,Bayonne,Bayonne,43.50723,-1.43236,Entire home/apt,60,4,34,2023-08-20,0.29,1,204,3,64102000708B1
2823002,Biarritz Modern City Beach Loft,11067296,Jamba,Biarritz,Biarritz,43.48141,-1.56376,Entire home/apt,200,3,8,2023-08-23,0.10,1,358,3,64122004755D1
3584746,Charmant studio Guethary centre,1267176,Lorea Et Bruno,Saint-Jean-de-Luz,GuÃ©thary,43.42056,-1.61023,Entire home/apt,65,7,41,2023-08-19,0.35,1,163,1,64249000272A9
2834060,Studio refait à neuf avec piscine,14497824,Christine,Anglet,Anglet,43.48133,-1.51105,Entire home/apt,66,2,74,2022-08-26,0.62,1,71,0,640240019217C
3585071,"VUE MER UNIQUE, 5min à pieds plages et commerces!",14276544,Dominique,Hendaye,Ciboure,43.38598,-1.68097,Entire home/apt,160,7,49,2023-11-04,0.47,1,278,13,641890005743B
2834877,BaskoParadis I Eco-Gite I Garden I Donkeys I View,6852843,Natascha & Bodo,Espelette,Louhossoa,43.31998,-1.35548,Entire home/apt,74,3,13,2024-01-02,0.11,5,49,1,
3607025,Apartamento Hendaya Playa,5085975,Gonzalo,Hendaye,Hendaye,43.37142,-1.77567,Entire home/apt,1000,2,118,2023-08-29,1.00,1,212,5,642600012087B
2835127,Nice studio for rent downtown,14503180,Jon,Espelette,Sare,43.31204,-1.58159,Entire home/apt,52,1,348,2023-10-01,2.90,2,154,10,
3610551,Chambre dans maison et jardin,5069200,Annie,Bayonne,Bayonne,43.49653,-1.43827,Private room,70,2,55,2022-07-31,0.47,1,362,0,
2835406,T2 de standing à Bayonne,14504409,Lucile,Bayonne,Bayonne,43.49311,-1.48472,Entire home/apt,80,7,18,2022-08-13,0.15,1,2,0,6410200145908
3632183,Petite maison charmante avec joli exterieur,18309821,Manon,Anglet,Anglet,43.49081,-1.51292,Entire home/apt,90,3,55,2023-08-19,0.47,1,78,2,640240022031F
3644825,Apartemnt dominant view on Biarritz,18408703,Jean-Paul,Biarritz,Biarritz,43.48061,-1.54461,Entire home/apt,91,4,44,2022-08-26,0.38,1,210,0,641220032998F
2842331,studio proche des plages neuf,14538458,Linda,Hendaye,Hendaye,43.35977,-1.7606,Entire home/apt,65,7,53,2023-09-16,0.51,1,333,7,6426000011986
2849132,F2 47 m² 300 m de plage 900m centre,8507233,B,Biarritz,Biarritz,43.48729,-1.55168,Entire home/apt,71,7,26,2023-09-01,0.22,2,49,6,6412200252196
3669553,Sables d’or bord de mer beau T2 terr pkg 4 pers,18622390,Fernando,Anglet,Anglet,43.50113,-1.54243,Entire home/apt,150,6,70,2023-09-30,0.66,1,256,15,64024002181EF
2859333,Tres joli T2,14619389,Jean Jacques,Hendaye,Ciboure,43.38152,-1.65579,Entire home/apt,80,1,607,2024-03-15,6.06,1,250,45,64483001690C6
3689439,Jolie petite maison USTARITZ,18778596,Charlotte,Ustaritz,Ustaritz,43.3922,-1.45549,Entire home/apt,160,5,6,2023-08-26,0.05,1,8,1,64547000176BC
2877322,Anglet appartment in big bask house near Biarritz,14707096,Thierry,Anglet,Anglet,43.48109,-1.53464,Entire home/apt,54,2,275,2024-03-03,2.35,2,348,30,6402400026118
3696114,STUDIO AVEC BALCON VUE MER PANORAMIQUE & PISCINE,18825528,Bruno,Biarritz,Biarritz,43.48457,-1.55756,Entire home/apt,79,2,203,2024-03-02,1.78,1,329,16,6412200056953
2894800,Belle maison basque,13457845,Carmen,Espelette,Sare,43.2739,-1.57308,Entire home/apt,357,2,61,2023-12-26,0.57,1,322,7,
3699990,Hendaye  près château d Abadia  à 1 km de la plage,18856479,Maria,Hendaye,Hendaye,43.37337,-1.74308,Entire home/apt,90,4,49,2023-09-16,0.75,1,199,3,64260000818A3
2903430,Maison au coeur de Guéthary,14783483,Lea,Saint-Jean-de-Luz,GuÃ©thary,43.4250805355516,-1.6088144481182098,Entire home/apt,650,1,3,2024-01-26,0.39,1,345,3,1424900039745
3715552,"Guest bedroom, Guethary/Bask Coast",8340163,Jean Luc,Saint-Jean-de-Luz,GuÃ©thary,43.42291,-1.6125,Entire home/apt,135,3,69,2023-09-09,0.59,1,343,6,642490000615D
3726393,Studio avec patio en centre ville,17540602,Cecile,Biarritz,Biarritz,43.4824,-1.55545,Entire home/apt,46,1,89,2023-09-02,0.76,1,192,6,6412200268311
2906216,"Vue imprenable, grand espace, équipement complet",14847767,Maria Luisa,Hendaye,Hendaye,43.35414,-1.77645,Private room,110,3,93,2022-07-30,0.77,1,26,0,
3733730,In the heart of Biarritz,3348792,Felix,Biarritz,Biarritz,43.4805,-1.5595,Entire home/apt,80,2,203,2023-11-05,1.73,1,282,23,6412200264738
2931605,chambre au coeur du  pays basque,14969832,Marie-Héléne,Tardets-Sorholus,Sauguis-Saint-Ãtienne,43.14912,-0.88669,Private room,90,4,20,2020-08-28,0.17,2,120,0,
2959188,Maison de famille BIBI Beaurivage Biarritz,4172725,Vignes,Biarritz,Biarritz,43.47485,-1.55989,Entire home/apt,210,3,9,2020-07-20,0.09,1,291,0,6412200487655
3739072,Basque family house in Socoa,19114905,Jean,Hendaye,Urrugne,43.38971,-1.68914,Entire home/apt,229,3,26,2023-08-19,0.26,1,0,4,6454500015432
3740352,"Flat quiet and bright (balcony, free car park)",19121505,Stéphane,Biarritz,Biarritz,43.46987,-1.55295,Entire home/apt,120,4,9,2023-08-26,0.08,1,153,2,6412200269247
2971086,Appart. 61 m2 typique Bayonnais,12564392,Francoise,Bayonne,Bayonne,43.49072,-1.47392,Entire home/apt,71,3,20,2023-05-01,0.17,1,209,3,64102001411E6
3755753,Superbe villa pour 10 personnes,19225247,Sandra,Bayonne-Nord,Boucau,43.53197,-1.46496,Entire home/apt,290,7,61,2023-10-04,0.61,1,116,15,6414000007282
2977547,Joli T2 Centre Historique Bayonne,15051179,Julie,Bayonne,Bayonne,43.49166,-1.47403,Entire home/apt,60,365,10,2015-08-24,0.08,1,365,0,
3758850,Vue sur la BAIE,19242312,Thierry,Hendaye,Ciboure,43.38707,-1.67781,Entire home/apt,100,2,19,2023-09-02,0.52,1,277,8,64189000508AD
2982489,Biarritz,15211018,Séverine,Biarritz,Biarritz,43.46922,-1.55081,Entire home/apt,180,2,10,2023-08-06,0.32,1,14,2,6412200280027
3761687,Maison avec jardin centre bourg village côtier,18524061,Matthieu,Hendaye,Urrugne,43.3631,-1.69977,Entire home/apt,95,5,1,2023-08-04,0.13,1,113,1,6454500011029
2987349,"Gd T3+Parking 2 pl, Bayonne-Anglet Pays.Basque",15232461,Peio,Anglet,Anglet,43.47874,-1.50305,Entire home/apt,65,4,32,2023-08-18,0.27,1,123,4,641020010210F
3762350,Bel appartement entre golf et océan,40922207,Anne,Anglet,Anglet,43.51214,-1.52468,Entire home/apt,145,3,26,2023-09-01,0.22,1,309,4,64024001602FA
2990719,Chambre et parking,15250859,Michel,Bayonne,Bayonne,43.484,-1.47998,Private room,21,1,88,2023-12-07,0.75,8,172,6,
3772504,Apartment in the Forest Biarritz,19336935,Benedicte,Anglet,Anglet,43.46058,-1.52464,Entire home/apt,,6,41,2023-08-12,0.35,1,245,2,640240016247F
3004409,Gite avec balcon dans une ferme,15311186,Maryse,Espelette,Ainhoa,43.29912,-1.49427,Entire home/apt,83,2,46,2024-01-07,0.40,3,150,8,
3788649,Chambres d'hôtes au paradis !,19439418,Corinne,MaulÃ©on-Licharre,Barcus,43.18299,-0.77738,Private room,70,2,31,2022-07-31,0.29,1,330,0,
3005302,ANGLET.....Chambre d'Amour...très belle vue mer,15315256,Henri,Anglet,Anglet,43.4977,-1.54087,Entire home/apt,130,7,30,2023-08-26,0.26,1,316,6,640240012728C
3803999,T2 Les Altéas -Cozy & Modern apartment,19546487,Julie,Biarritz,Biarritz,43.47679,-1.55139,Entire home/apt,50,2,117,2023-08-01,1.00,19,46,1,64122000604D0
3807661,Duplex Elegant &Modern Rooftop-Jacuzzi 3 bedrooms,19546487,Julie,Biarritz,Biarritz,43.4756,-1.55161,Entire home/apt,146,2,61,2022-08-31,0.52,19,57,0,64122000606DC
3015438,"Maison 8 pers, calme, entre plages et forêts",15365402,Pascal,Bayonne-Nord,Boucau,43.51773,-1.47661,Entire home/apt,215,4,7,2023-08-27,0.35,1,14,4,641400000349D
3813910,Beautiful Basque Villa,19610181,Gregory,Saint-Jean-de-Luz,Bidart,43.43538,-1.5879,Entire home/apt,206,30,15,2019-07-06,0.13,1,364,0,"Available with a mobility lease only (""bail mobilité"")"
3832275,Très belle villa d'architecte classée 4*,19729048,Monique,Hendaye,Urrugne,43.35464,-1.6777,Entire home/apt,375,7,8,2021-08-14,0.10,2,326,0,64545000002F3
3834282,Moderne & Cozy Studio Biarritz,19546487,Julie,Biarritz,Biarritz,43.47752,-1.55089,Entire home/apt,55,2,210,2023-01-16,1.80,19,59,0,64122000097E2
3841565,Villa au coeur de la Cote Basque,19792423,Agnes,Anglet,Anglet,43.47879,-1.51617,Entire home/apt,240,2,48,2023-08-20,0.41,1,58,9,64024000247C3
3842136,Beatifull apartment in cottage Barcarola,16845926,Itziar,La Bastide-Clairence,Urt,43.48768,-1.29827,Entire home/apt,117,2,3,2018-08-17,0.03,2,319,0,8720
3028208,Flat next to the beach with WIFI,15424701,Alain Et Anne Marie,Biarritz,Biarritz,43.47047,-1.56875,Entire home/apt,41,7,42,2023-08-26,0.36,1,20,3,64122000947E2
3847844,T3 duplex 3***confort-100m plage+parking+wifi.,19254519,Virginia,Hendaye,Hendaye,43.37477,-1.76208,Entire home/apt,113,3,144,2024-02-22,1.26,1,283,17,64260000129C2
3031031,Appartement avec vue ocean et plage à pied,15438586,Vincent,Saint-Jean-de-Luz,Bidart,43.44401,-1.58502,Entire home/apt,70,6,106,2023-09-02,1.12,2,88,16,6412500007773
3865617,"Biarritz centre, halles appart. 1 à 4 pers.garage",19955338,Olivier,Biarritz,Biarritz,43.48079,-1.56385,Entire home/apt,80,3,68,2023-12-10,0.59,1,20,12,64122002368A7
3036538,Magnificent 2 rooms Anglet Ocean,15464331,Jérome,Anglet,Anglet,43.50066,-1.51902,Entire home/apt,74,3,194,2024-03-23,1.65,1,214,23,64024001501EF
3875332,Bedroom Agur - Urtxintxekin House,20023187,Yann Et Marie,Ustaritz,Saint-PÃ©e-sur-Nivelle,43.3647,-1.57582,Private room,90,2,63,2022-09-11,0.58,3,145,0,
3037855,Balea Keyweek Seafront Duplex Apartment with,3419305,Nicolas,Biarritz,Biarritz,43.48151,-1.56436,Entire home/apt,223,2,30,2023-10-28,0.29,50,312,4,641220010748A
